_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name
2025-06-16T08:24:12.280936,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-152,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280913,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-153,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280937,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-154,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280914,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-155,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280938,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-156,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280915,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-157,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280939,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-158,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280916,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-159,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280940,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-160,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280917,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-161,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280941,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-162,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280918,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-163,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280942,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-164,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280919,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-165,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280943,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-166,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280920,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-167,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280944,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-168,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280921,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-169,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280945,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-170,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280922,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-171,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280946,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-172,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280923,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-173,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280947,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-174,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280924,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-175,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280948,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-176,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280925,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-177,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280949,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-178,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280926,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-179,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280950,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-180,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280927,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-181,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280951,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-182,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280928,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-183,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280952,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-184,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280929,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-185,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280953,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-186,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280930,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-187,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280954,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-188,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280931,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-189,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280955,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-190,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280932,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-191,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280956,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-192,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280933,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-193,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280957,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-194,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280934,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-195,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280958,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-196,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280935,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-197,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280959,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-198,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280936,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-199,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280960,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-200,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280937,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-201,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280961,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-202,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280938,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-203,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280962,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-204,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280939,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-205,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280963,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-206,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280940,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-207,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280964,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-208,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280941,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-209,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280965,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-210,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280942,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-211,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280966,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-212,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280943,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-213,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280967,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-214,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280944,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-215,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280968,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-216,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280945,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-217,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280969,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-218,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280946,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-219,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280970,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-220,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280947,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-221,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280971,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-222,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280948,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-223,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280972,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-224,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280949,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-225,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280973,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-226,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280950,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-227,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280974,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-228,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280951,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-229,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280975,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-230,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280952,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-231,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280976,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-232,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280953,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-233,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280977,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-234,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280954,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-235,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280978,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-236,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280955,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-237,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280979,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-238,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280956,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-239,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280980,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-240,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280957,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-241,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280981,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-242,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280958,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-243,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280982,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-244,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280959,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-245,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280983,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-246,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280960,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-247,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280984,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-248,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280961,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-249,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280985,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-250,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280962,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-251,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280986,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-252,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280963,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-253,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280987,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-254,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280964,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-255,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280988,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-256,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280965,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-257,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280989,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-258,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280966,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-259,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280990,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-260,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280967,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-261,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280991,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-262,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280968,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-263,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280992,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-264,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280969,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-265,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280993,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-266,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280970,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-267,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280994,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-268,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280971,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-269,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280995,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-270,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280972,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-271,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280996,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-272,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280973,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-273,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.280997,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-274,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280974,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-275,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.280998,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-276,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280975,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-277,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.280999,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-278,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280976,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-279,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281000,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-280,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280977,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-281,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281001,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-282,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280978,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-283,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281002,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-284,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280979,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-285,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281003,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-286,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280980,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-287,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281004,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-288,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280981,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-289,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281005,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-290,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280982,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-291,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281006,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-292,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280983,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-293,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281007,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-294,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280984,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-295,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281008,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-296,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280985,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-297,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
